,Unnamed: 0,City,CongregantUsers,Country,County,DaysOwned,LikesProduct,Deactivated,Denomination,DenominationalGroup,ID,OrganizationClass,PostalCode,Product,Purchased,StaffUsers,State,Status,StatusReason,TWA,Timeline,Unnamed: 0.1.1,UsingAccounting,UsingBackGroundChecks,UsingCheckin,UsingMinistrySmart,UsingMissionInsite,UsingMobileCheckin,UsingOnlineGiving,UsingOpenInvitationModel,UsingPathways,UsingRefreshWebsites,StateCleaned
5291,5291,Crystal Lake,CU < 50,US,,1631,True,False,United Church of Christ,United Church of Christ,AMQJXA0068UJ,Church,60014-3410,Realm Connect,2017-12-15,11.0,IL,Active,,0.0,> 1200 days,5291,True,False,False,False,True,False,True,False,False,False,IL
5292,5292,Barrington,N,US,Cook,422,True,False,United Church of Christ,United Church of Christ,AMQJXA0068Y0,Church,60010-4501,Realm Connect,2021-04-07,,IL,Active,,0.0,365 <= days < 650,5292,False,False,False,False,True,False,False,False,False,False,IL
5293,5293,Mount Vernon,50 <= CU < 200,US,Jefferson,1155,True,False,Baptist - SBC,Baptist,AMQJXA0068ZM,Church,62864-6203,Realm Connect,2019-04-05,5.0,IL,Active,,0.0,820 <= days < 1200,5293,False,False,False,False,False,False,True,False,False,False,IL
5294,5294,Chillicothe,N,US,Peoria,1808,False,True,Evangelical Free,Other,AMQJXA006947,Church,61523-1141,Realm Inform,2017-06-21,,IL,Not Using,No Longer Needed,0.0,> 1200 days,5294,False,False,False,False,False,False,False,False,False,False,IL
5295,5295,Collinsville,N,US,Madison,79,True,False,United Church of Christ,United Church of Christ,AMQJXA00696H,Church,62234-3221,Realm Connect,2022-03-16,,IL,Active,,0.0,< 1 Yr,5295,False,False,False,False,True,False,False,False,False,False,IL
5296,5296,Olney,N,US,Richland,1689,False,True,Baptist - SBC,Baptist,AMQJXA00696W,Church,62450-2308,Realm Connect,2017-10-18,,IL,Not Using,Financial,100.0,> 1200 days,5296,False,False,False,False,False,False,False,False,False,False,IL
5297,5297,Evanston,200 <= CU,US,Cook,1726,True,False,Methodist - UMC,Methodist,AMQJXA00697V,Church,60201-4515,Realm Connect,2017-09-11,16.0,IL,Active,,0.0,> 1200 days,5297,True,False,False,False,True,True,False,False,True,False,IL
5298,5298,Northfield,CU < 50,US,Cook,1379,True,False,Episcopal,Episcopal and Anglican,AMQJXA0069AU,Church,60093-1027,Realm Connect,2018-08-24,6.0,IL,Active,,0.0,> 1200 days,5298,True,False,False,False,False,False,True,False,False,False,IL
5299,5299,Chicago,CU < 50,US,Cook,667,True,False,Episcopal,Episcopal and Anglican,AMQJXA0069G6,Church,60637-2119,Realm Connect,2020-08-05,5.0,IL,Active,,0.0,Covid Purchase,5299,False,False,False,True,False,False,False,False,False,False,IL
5300,5300,Springfield,CU < 50,US,Sangamon,1339,True,False,Episcopal,Episcopal and Anglican,AMQJXA0069IL,Church,62704-2601,Realm Connect,2018-10-03,4.0,IL,Active,,0.0,> 1200 days,5300,True,False,False,False,False,False,False,False,False,False,IL
5301,5301,Chicago,50 <= CU < 200,US,Cook,1222,True,False,Lutheran - Missouri Synod,Lutheran,AMQJXA0069KY,Church,60614-4305,Realm Connect,2019-01-28,30.0,IL,Active,,0.0,> 1200 days,5301,False,False,False,False,False,False,True,False,False,False,IL
5302,5302,Libertyville,CU < 50,US,Lake,1639,True,False,Lutheran - ELCA,Lutheran,AMQJXA0069N6,Church,60048-3416,Realm Connect,2017-12-07,5.0,IL,Active,,0.0,> 1200 days,5302,False,False,False,False,False,False,True,True,False,False,IL
5303,5303,Wilmette,CU < 50,US,Cook,1948,True,False,United Church of Christ,United Church of Christ,AMQJXA0069NU,Church,60091-2669,Realm Inform,2017-02-01,2.0,IL,Active,,0.0,> 1200 days,5303,False,False,False,False,True,False,False,False,False,False,IL
5304,5304,Palos Heights,N,US,Cook,129,True,False,Assembly of God,Assembly of God,AMQJXA0069OO,Church,60463-2300,Realm Connect,2022-01-25,,IL,Active,,168.0,< 1 Yr,5304,False,False,False,False,False,False,False,False,False,False,IL
5305,5305,Chicago,CU < 50,US,,1843,True,False,Lutheran - ELCA,Lutheran,AMQJXA0069OT,Denominational Office,60631-4101,Realm Connect,2017-05-17,0.0,IL,Active,,0.0,> 1200 days,5305,False,False,False,False,False,False,False,False,False,False,IL
5306,5306,Evanston,CU < 50,US,Cook,1395,True,False,United Church of Christ,United Church of Christ,AMQJXA0069SP,Church,60201-4699,Realm Inform,2018-08-08,3.0,IL,Active,,0.0,> 1200 days,5306,False,False,False,False,True,False,True,False,False,False,IL
5307,5307,Albion,N,US,Edwards,299,True,False,Baptist,Baptist,AMQJXA0069UI,Church,62806-0173,Realm Connect,2021-08-08,,IL,Active,,0.0,< 1 Yr,5307,False,False,False,False,False,False,False,False,False,False,IL
5308,5308,Dundee,CU < 50,US,Kane,536,True,False,Baptist - Gen Assc Reg Bptsts,Baptist,AMQJXA0069ZH,Church,60118-1434,Realm Connect,2020-12-14,1.0,IL,Active,,0.0,365 <= days < 650,5308,True,False,False,False,False,False,False,False,False,False,IL
5309,5309,Schaumburg,N,US,Cook,410,True,False,Calvary Chapel,Other,AMQJXA006A0F,Church,60168-0156,Realm Inform,2021-04-19,,IL,Active,,0.0,365 <= days < 650,5309,False,False,False,False,False,False,False,False,False,False,IL
5310,5310,Evanston,N,US,Cook,1207,False,True,Evangelical Free,Other,AMQJXA006A0R,Church,60202-2914,Realm Connect,2019-02-12,,IL,Not Using,Financial,0.0,> 1200 days,5310,False,False,False,False,False,False,False,False,False,False,IL
5311,5311,Evanston,50 <= CU < 200,US,Cook,1544,True,False,Episcopal,Episcopal and Anglican,AMQJXA006A0X,Church,60202-1801,Realm Inform,2018-03-12,12.0,IL,Active,,0.0,> 1200 days,5311,False,False,False,False,False,False,True,False,False,False,IL
5312,5312,Galesburg,CU < 50,US,Knox,990,True,False,Baptist,Baptist,AMQJXA006AO0,Church,61401-4595,Realm Inform,2019-09-17,2.0,IL,Active,,0.0,820 <= days < 1200,5312,False,False,False,False,False,False,True,False,False,False,IL
5313,5313,Effingham,CU < 50,US,Effingham,577,True,False,Presbyterian,Presbyterian,AMQJXA006AS3,Church,62401-2164,Realm Connect,2020-11-03,2.0,IL,Active,,0.0,365 <= days < 650,5313,False,False,False,True,False,False,False,False,False,False,IL
5314,5314,San Jose,CU < 50,US,Mason,1737,True,False,Methodist - UMC,Methodist,AMQJXA006ATH,Church,62682-0258,Realm Inform,2017-08-31,2.0,IL,Active,,0.0,> 1200 days,5314,False,False,False,False,False,False,False,False,False,False,IL
5315,5315,Champaign,CU < 50,US,Champaign,473,True,False,Baptist - Free Will,Baptist,AMQJXA006B5A,Church,61820-3240,Realm Connect,2021-02-15,3.0,IL,Active,,0.0,365 <= days < 650,5315,False,False,False,True,False,False,False,False,False,False,IL
5316,5316,Lake Bluff,50 <= CU < 200,US,Lake,1414,True,False,Independent,Other,AMQJXA006B82,Church,60044-2615,Realm Connect,2018-07-20,13.0,IL,Active,,0.0,> 1200 days,5316,True,False,False,False,False,False,True,True,False,False,IL
5317,5317,DeKalb,CU < 50,US,DeKalb,1240,True,False,Episcopal,Episcopal and Anglican,AMQJXA006BCL,Church,60115-0683,Realm Connect,2019-01-10,5.0,IL,Active,,200.0,> 1200 days,5317,True,False,False,False,False,False,True,False,False,False,IL
5318,5318,Genoa,N,US,DeKalb,81,True,False,Foursquare,Other,AMQJXA006BDN,Church,60135-8042,Realm Connect,2022-03-14,,IL,Active,,0.0,< 1 Yr,5318,False,False,False,False,False,False,False,False,False,False,IL
5319,5319,Bolingbrook,N,US,Will,1927,False,True,Episcopal,Episcopal and Anglican,AMQJXA006BLC,Church,60440-3131,Realm Inform,2017-02-22,,IL,Not Using,Couldn't afford/Rates too high,100.0,> 1200 days,5319,False,False,False,False,False,False,False,False,False,False,IL
5320,5320,Palos Park,N,US,Cook,1089,False,True,Orthodox,Catholic,AMQJXA006BNC,Church,60464-2122,Realm Connect,2019-06-10,,IL,Not Using,Data Clean-up,0.0,820 <= days < 1200,5320,False,False,False,False,False,False,False,False,False,False,IL
5321,5321,Chicago,50 <= CU < 200,US,Cook,995,True,False,Lutheran - ELCA,Lutheran,AMQJXA006BV7,Church,60618-3911,Realm Connect,2019-09-12,5.0,IL,Active,,0.0,820 <= days < 1200,5321,True,False,False,False,False,False,True,False,False,False,IL
5322,5322,Roscoe,200 <= CU,US,Winnebago,575,True,False,Assembly of God,Assembly of God,AMQJXA006CHB,Church,61073-8846,Realm Connect,2020-11-05,32.0,IL,Active,,0.0,365 <= days < 650,5322,True,False,True,True,False,False,True,True,False,False,IL
5323,5323,Bloomington,CU < 50,US,McLean,1688,True,False,Baptist - SBC,Baptist,AMQJXA006D3I,Church,61702-3782,Realm Inform,2017-10-19,1.0,IL,Active,,0.0,> 1200 days,5323,False,False,False,False,False,False,False,False,False,False,IL
5324,5324,San Antonio,N,US,Bexar,942,False,True,Methodist - UMC,Methodist,AMQJXA006DIC,Church,78213-1110,Realm Connect,2019-11-04,,TX,Not Using,No Longer Needed,0.0,820 <= days < 1200,5324,False,False,False,False,False,False,False,False,False,False,TX
5325,5325,Hillsboro,CU < 50,US,Montgomery,744,True,False,Methodist - UMC,Methodist,AMQJXA006DJ9,Church,62049-1542,Realm Connect,2020-05-20,6.0,IL,Active,,0.0,Covid Purchase,5325,False,False,False,True,False,True,False,False,False,False,IL
5326,5326,Greenville,N,US,Bond,1332,False,True,Baptist - American,Baptist,AMQJXA006DRS,Church,62246-1820,Realm Connect,2018-10-10,,IL,Not Using,Staff change,100.0,> 1200 days,5326,False,False,False,False,False,False,False,False,False,False,IL
5327,5327,Chicago,N,US,,1670,True,False,Lutheran - ELCA,Lutheran,AMQJXA006F29,Denominational Office,60631-4101,Realm Connect,2017-11-06,,IL,Active,,0.0,> 1200 days,5327,False,False,False,False,False,False,False,False,False,False,IL
5328,5328,Pearl City,N,US,Stephenson,213,True,False,Methodist,Methodist,AMQJXA006FD9,Church,61062-0236,Realm Connect,2021-11-02,,IL,Active,,0.0,< 1 Yr,5328,False,False,True,False,True,False,False,False,False,False,IL
5329,5329,Vestavia,50 <= CU < 200,US,Jefferson,1072,True,False,Methodist - UMC,Methodist,AMQJXA006FMS,Church,35243-2851,Realm Connect,2019-06-27,15.0,AL,Active,,0.0,820 <= days < 1200,5329,True,False,False,False,False,False,True,False,False,False,AL
5330,5330,Mobile,50 <= CU < 200,US,Mobile,981,True,False,Presbyterian - PCUSA,Presbyterian,AMQJXA006FMX,Church,36602-2618,Realm Connect,2019-09-26,7.0,AL,Active,,0.0,820 <= days < 1200,5330,False,False,False,False,False,False,False,False,False,False,AL
5331,5331,Huntsville,N,US,Madison,276,True,False,Independent Bible,Other,AMQJXA006FOO,Church,35802-1000,Realm Connect,2021-08-31,,AL,Active,,0.0,< 1 Yr,5331,False,False,False,False,False,False,False,False,False,False,AL
5332,5332,Opelika,50 <= CU < 200,US,Lee,1521,True,False,Presbyterian - EPC,Presbyterian,AMQJXA006FP3,Church,36801-4343,Realm Connect,2018-04-04,11.0,AL,Active,,0.0,> 1200 days,5332,False,False,True,False,False,False,True,False,False,False,AL
5333,5333,Tuscaloosa,CU < 50,US,Tuscaloosa,1396,True,False,Presbyterian - PCUSA,Presbyterian,AMQJXA006FSQ,Church,35401-5053,Realm Connect,2018-08-07,3.0,AL,Active,,0.0,> 1200 days,5333,True,False,False,False,False,False,False,False,False,False,AL
5334,5334,Boaz,CU < 50,US,Marshall,1229,True,False,Baptist - SBC,Baptist,AMQJXA006FUB,Church,35957-5718,Realm Inform,2019-01-21,4.0,AL,Active,,0.0,> 1200 days,5334,True,False,False,False,False,False,True,False,False,False,AL
5335,5335,Greenville,N,US,Butler,116,True,False,Baptist - SBC,Baptist,AMQJXA006FWR,Church,36037-1513,Realm Connect,2022-02-07,,AL,Active,,0.0,< 1 Yr,5335,False,False,False,False,False,False,False,False,False,False,AL
5336,5336,Gadsden,50 <= CU < 200,US,Etowah,1038,True,False,Baptist - SBC,Baptist,AMQJXA006FYX,Church,35901-4250,Realm Connect,2019-07-31,7.0,AL,Active,,0.0,820 <= days < 1200,5336,True,False,True,False,False,True,False,False,False,False,AL
5337,5337,Luverne,CU < 50,US,Crenshaw,997,True,False,Baptist - SBC,Baptist,AMQJXA006FYY,Church,36049-1122,Realm Inform,2019-09-10,3.0,AL,Active,,0.0,820 <= days < 1200,5337,True,False,False,False,False,False,True,False,False,False,AL
5338,5338,Decatur,CU < 50,US,Morgan,1305,True,False,Methodist - UMC,Methodist,AMQJXA006FZW,Church,35601-4011,Realm Inform,2018-11-06,1.0,AL,Active,,0.0,> 1200 days,5338,False,False,False,False,False,False,False,True,False,False,AL
5339,5339,Troy,50 <= CU < 200,US,Pike,889,True,False,Baptist - SBC,Baptist,AMQJXA006G0N,Church,36081-3822,Realm Connect,2019-12-27,13.0,AL,Active,,0.0,820 <= days < 1200,5339,True,True,True,True,False,False,True,False,False,False,AL
5340,5340,Double Springs,CU < 50,US,Winston,1936,True,False,Baptist - SBC,Baptist,AMQJXA006G0V,Church,35553-0326,Realm Inform,2017-02-13,3.0,AL,Active,,0.0,> 1200 days,5340,False,False,False,False,False,False,True,False,True,False,AL
5341,5341,Athens,CU < 50,US,,1646,True,False,Baptist - SBC,Baptist,AMQJXA006G1H,Church,35614,Realm Connect,2017-11-30,6.0,AL,Active,,165.0,> 1200 days,5341,False,False,False,False,False,False,False,False,False,False,AL
5342,5342,Anniston,N,US,Calhoun,1516,False,True,Baptist - SBC,Baptist,AMQJXA006G1J,Church,36201-4129,Realm Connect,2018-04-09,,AL,Not Using,Financial,0.0,> 1200 days,5342,False,False,False,False,False,False,False,False,False,False,AL
5343,5343,Lanett,N,US,Chambers,703,False,True,Baptist - SBC,Baptist,AMQJXA006G38,Church,36863-3170,Realm Connect,2020-06-30,,AL,Not Using,Financial,0.0,Covid Purchase,5343,False,False,False,False,False,False,False,False,False,False,AL
5344,5344,Enterprise,N,US,Coffee,378,True,False,Baptist - SBC,Baptist,AMQJXA006G3G,Church,36330-2007,Realm Inform,2021-05-21,,AL,Active,,0.0,365 <= days < 650,5344,False,False,False,False,False,False,False,False,False,False,AL
5345,5345,Wetumpka,N,US,Elmore,1659,False,True,Methodist - UMC,Methodist,AMQJXA006G5P,Church,36092-2423,Realm Connect,2017-11-17,,AL,Not Using,Not satisfied with software,400.0,> 1200 days,5345,False,False,False,False,False,False,False,False,False,False,AL
5346,5346,Russellville,CU < 50,US,Franklin,1633,True,False,Church of Christ,Church of Christ,AMQJXA006G61,Church,35653-0139,Realm Connect,2017-12-13,4.0,AL,Active,,0.0,> 1200 days,5346,False,False,False,False,False,False,False,True,False,False,AL
5347,5347,Montevallo,CU < 50,US,Shelby,1187,True,False,Methodist - UMC,Methodist,AMQJXA006G89,Church,35115-3712,Realm Connect,2019-03-04,4.0,AL,Active,,300.0,820 <= days < 1200,5347,True,False,False,False,True,False,True,False,False,False,AL
5348,5348,Rainsville,50 <= CU < 200,US,De Kalb,976,True,False,Baptist - SBC,Baptist,AMQJXA006G9V,Church,35986-6140,Realm Connect,2019-10-01,5.0,AL,Active,,0.0,820 <= days < 1200,5348,False,False,True,False,False,False,True,True,False,False,AL
5349,5349,Newton,CU < 50,US,Houston,415,True,False,Baptist - SBC,Baptist,AMQJXA006GAC,Church,36352-8400,Realm Connect,2021-04-14,4.0,AL,Active,,0.0,365 <= days < 650,5349,True,False,True,False,False,False,False,True,False,False,AL
5350,5350,Huntsville,CU < 50,US,Madison,1670,True,False,Non - Denominational,Non - Denominational,AMQJXA006GM8,Church,35803-2164,Realm Inform,2017-11-06,2.0,AL,Active,,0.0,> 1200 days,5350,True,False,False,False,False,False,True,True,False,False,AL
5351,5351,Huntsville,50 <= CU < 200,US,Madison,562,True,False,Episcopal,Episcopal and Anglican,AMQJXA006GM9,Church,35803-2641,Realm Inform,2020-11-18,12.0,AL,Active,,,365 <= days < 650,5351,True,False,False,False,False,False,True,False,False,False,AL
5352,5352,Luverne,CU < 50,US,Crenshaw,1607,True,False,Church of God,Church of God,AMQJXA006GNK,Church,36049-0506,Realm Inform,2018-01-08,1.0,AL,Active,,0.0,> 1200 days,5352,True,False,False,False,False,False,False,False,False,False,AL
5353,5353,Carrollton,N,US,,366,True,False,Baptist - SBC,Baptist,AMQJXA006HTI,Church,35447,Realm Inform,2021-06-02,,AL,Active,,0.0,365 <= days < 650,5353,False,False,False,False,False,False,False,False,False,False,AL
5354,5354,Coaling,CU < 50,US,Tuscaloosa,1365,True,False,Baptist - SBC,Baptist,AMQJXA006HTM,Church,35449-0697,Realm Connect,2018-09-07,3.0,AL,Active,,0.0,> 1200 days,5354,True,False,True,False,False,False,False,False,False,False,AL
5355,5355,Northport,CU < 50,US,Tuscaloosa,807,True,False,Methodist - UMC,Methodist,AMQJXA006HVH,Church,35473-1837,Realm Connect,2020-03-18,5.0,AL,Active,,0.0,Covid Purchase,5355,True,False,False,False,True,False,False,True,False,False,AL
5356,5356,Town Creek,CU < 50,US,Lawrence,506,True,False,Church of Christ,Church of Christ,AMQJXA006IFW,Church,35672,Realm Connect,2021-01-13,6.0,AL,Active,,0.0,365 <= days < 650,5356,False,False,False,True,False,False,False,False,False,False,AL
5357,5357,Harvest,50 <= CU < 200,US,Madison,751,True,False,Baptist - Missionary,Baptist,AMQJXA006IHX,Church,35749-9050,Realm Connect,2020-05-13,4.0,AL,Active,,0.0,Covid Purchase,5357,True,False,False,False,False,False,False,False,False,False,AL
5358,5358,Huntsville,N,US,Madison,1402,False,True,Church of Christ,Church of Christ,AMQJXA006ILG,Church,35801-2903,Realm Inform,2018-08-01,,AL,Not Using,Not satisfied with software,0.0,> 1200 days,5358,False,False,False,False,False,False,False,False,False,False,AL
5359,5359,Huntsville,CU < 50,US,Madison,1078,True,False,Baptist - SBC,Baptist,AMQJXA006ILX,Church,35803-3672,Realm Connect,2019-06-21,17.0,AL,Active,,0.0,820 <= days < 1200,5359,False,False,False,False,False,False,True,False,False,False,AL
5360,5360,Montgomery,CU < 50,US,Montgomery,836,True,False,Pentecostal - UPCI,Pentecostal,AMQJXA006JC6,Church,36117-6064,Realm Connect,2020-02-18,18.0,AL,Active,,0.0,820 <= days < 1200,5360,True,False,False,False,False,False,True,False,False,False,AL
5361,5361,Weaver,CU < 50,US,Calhoun,1589,True,False,Pentecostal - Indep Apostolic,Pentecostal,AMQJXA006JKJ,Church,36277-3749,Realm Inform,2018-01-26,1.0,AL,Active,,0.0,> 1200 days,5361,False,False,False,False,False,False,False,False,False,False,AL
5362,5362,Millry,CU < 50,US,Washington,932,True,False,Baptist - SBC,Baptist,AMQJXA006K4W,Church,36558-6718,Realm Connect,2019-11-14,4.0,AL,Active,,0.0,820 <= days < 1200,5362,True,False,False,False,False,False,True,False,False,False,AL
5363,5363,Lafayette,CU < 50,US,,513,True,False,Baptist - SBC,Baptist,AMQJXA006KJ5,Church,36862,Realm Inform,2021-01-06,5.0,AL,Active,,0.0,365 <= days < 650,5363,False,False,False,False,False,False,False,False,False,False,AL
5364,5364,Boaz,CU < 50,US,Marshall,948,True,False,Baptist - SBC,Baptist,AMQJXA006KRX,Church,35957-4912,Realm Connect,2019-10-29,2.0,AL,Active,,0.0,820 <= days < 1200,5364,False,False,False,False,False,False,False,False,False,False,AL
5365,5365,Hanceville,CU < 50,US,Cullman,1248,True,False,Methodist - UMC,Methodist,AMQJXA006KU0,Church,35077-0255,Realm Connect,2019-01-02,4.0,AL,Active,,0.0,> 1200 days,5365,False,False,False,False,False,False,True,True,False,False,AL
5366,5366,Gulf Shores,CU < 50,US,Baldwin,567,True,False,Undetermined,Other,AMQJXA006L46,Church,36547-0256,Realm Inform,2020-11-13,2.0,AL,Active,,0.0,365 <= days < 650,5366,False,False,False,False,False,False,False,False,False,False,AL
5367,5367,Lexington,CU < 50,US,Fayette,696,True,False,Non - Denominational,Non - Denominational,AMQJXA006L6Y,Church,40515-9626,Realm Connect,2020-07-07,3.0,KY,Active,,400.0,Covid Purchase,5367,False,False,True,False,False,False,True,True,False,False,KY
5368,5368,North Chili,CU < 50,US,Monroe,1239,True,False,Methodist - Free,Methodist,AMQJXA006L7I,Church,14514-1204,Realm Connect,2019-01-11,19.0,NY,Active,,1500.0,> 1200 days,5368,True,False,True,False,False,False,True,False,False,False,NY
5369,5369,Brooklyn,CU < 50,US,Kings,1824,True,False,Methodist - UMC,Methodist,AMQJXA006L95,Church,11221-4903,Realm Inform,2017-06-05,1.0,NY,Active,,0.0,> 1200 days,5369,False,False,False,False,False,False,False,False,False,False,NY
5370,5370,Jamaica,CU < 50,US,Queens,697,True,False,Lutheran - ELCA,Lutheran,AMQJXA006LAC,Church,11432-5516,Realm Connect,2020-07-06,3.0,NY,Active,,0.0,Covid Purchase,5370,False,False,False,False,False,False,False,False,False,False,NY
5371,5371,Ossining,CU < 50,US,Westchester,1962,True,False,Lutheran - Wiscon. Synod-WELS,Lutheran,AMQJXA006LFU,Church,10562-1964,Realm Inform,2017-01-18,2.0,NY,Active,,0.0,> 1200 days,5371,False,False,False,False,False,False,False,False,False,False,NY
5372,5372,Elmira,CU < 50,US,Chemung,1333,True,False,Lutheran - ELCA,Lutheran,AMQJXA006LGB,Church,14904-1157,Realm Inform,2018-10-09,12.0,NY,Active,,0.0,> 1200 days,5372,True,False,False,False,False,False,True,False,True,False,NY
5373,5373,New City,CU < 50,US,Rockland,1517,True,False,Lutheran - ELCA,Lutheran,AMQJXA006LIV,Church,10956-3376,Realm Inform,2018-04-08,1.0,NY,Active,,0.0,> 1200 days,5373,False,False,False,False,False,False,False,False,False,False,NY
